PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
1630567,2021-22,-23,5,0,1
1630567,2021-22,-23,6,0,1
1630567,2021-22,-23,7,0,2
1630567,2021-22,-23,12,1,2
1630567,2021-22,-23,13,0,2
1630567,2021-22,-22,4,1,1
1630567,2021-22,-22,5,0,2
1630567,2021-22,-22,6,2,3
1630567,2021-22,-22,7,0,2
1630567,2021-22,-22,8,1,2
1630567,2021-22,-22,14,1,1
1630567,2021-22,-22,16,0,1
1630567,2021-22,-22,17,0,1
1630567,2021-22,-21,5,1,2
1630567,2021-22,-21,6,0,1
1630567,2021-22,-21,16,0,1
1630567,2021-22,-21,18,1,3
1630567,2021-22,-21,20,0,1
1630567,2021-22,-21,24,0,1
1630567,2021-22,-20,19,1,1
1630567,2021-22,-20,22,0,1
1630567,2021-22,-19,22,1,2
1630567,2021-22,-18,5,0,1
1630567,2021-22,-18,22,0,1
1630567,2021-22,-18,23,3,3
1630567,2021-22,-18,24,0,1
1630567,2021-22,-17,6,0,1
1630567,2021-22,-17,23,1,2
1630567,2021-22,-17,24,0,2
1630567,2021-22,-17,40,0,1
1630567,2021-22,-16,5,0,1
1630567,2021-22,-16,8,0,1
1630567,2021-22,-16,18,1,1
1630567,2021-22,-16,20,1,1
1630567,2021-22,-16,23,1,1
1630567,2021-22,-16,25,0,3
1630567,2021-22,-16,26,1,1
1630567,2021-22,-15,24,0,1
1630567,2021-22,-15,26,0,1
1630567,2021-22,-14,6,0,1
1630567,2021-22,-14,7,0,1
1630567,2021-22,-14,20,0,1
1630567,2021-22,-13,5,0,1
1630567,2021-22,-13,7,0,1
1630567,2021-22,-13,10,0,1
1630567,2021-22,-13,12,0,1
1630567,2021-22,-13,14,1,2
1630567,2021-22,-13,20,0,1
1630567,2021-22,-13,21,0,1
1630567,2021-22,-13,31,0,1
1630567,2021-22,-12,7,0,1
1630567,2021-22,-12,9,1,2
1630567,2021-22,-12,11,0,1
1630567,2021-22,-12,12,0,1
1630567,2021-22,-12,15,0,1
1630567,2021-22,-12,18,0,1
1630567,2021-22,-12,22,0,1
1630567,2021-22,-12,27,1,2
1630567,2021-22,-12,30,0,1
1630567,2021-22,-11,5,0,1
1630567,2021-22,-11,9,0,1
1630567,2021-22,-11,10,0,1
1630567,2021-22,-11,14,1,2
1630567,2021-22,-11,18,0,1
