PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
1628381,2017-18,-23,5,1,1
1628381,2017-18,-23,7,1,3
1628381,2017-18,-23,8,1,1
1628381,2017-18,-23,10,0,1
1628381,2017-18,-22,5,1,2
1628381,2017-18,-22,6,3,6
1628381,2017-18,-22,7,0,1
1628381,2017-18,-22,8,0,2
1628381,2017-18,-22,12,0,1
1628381,2017-18,-21,9,1,1
1628381,2017-18,-20,18,1,1
1628381,2017-18,-14,11,1,2
1628381,2017-18,-14,14,1,1
1628381,2017-18,-13,6,0,1
1628381,2017-18,-13,10,0,1
1628381,2017-18,-12,16,0,1
1628381,2017-18,-12,34,0,1
1628381,2017-18,-11,5,0,1
1628381,2017-18,-11,16,0,1
1628381,2017-18,-10,5,0,1
1628381,2017-18,-10,10,1,1
1628381,2017-18,-9,8,1,1
1628381,2017-18,-9,17,0,1
1628381,2017-18,-8,15,1,1
1628381,2017-18,-7,7,0,1
1628381,2017-18,-7,14,1,1
1628381,2017-18,-7,17,0,1
1628381,2017-18,-7,23,0,1
1628381,2017-18,-6,20,0,1
1628381,2017-18,-5,16,0,1
1628381,2017-18,-5,17,0,1
1628381,2017-18,-5,19,0,1
1628381,2017-18,-4,17,0,1
1628381,2017-18,-4,25,0,1
1628381,2017-18,-3,5,0,1
1628381,2017-18,-3,7,1,2
1628381,2017-18,-3,9,0,1
1628381,2017-18,-3,17,1,1
1628381,2017-18,-3,20,1,1
1628381,2017-18,-3,21,0,1
1628381,2017-18,-2,5,0,2
1628381,2017-18,-2,6,2,2
1628381,2017-18,-2,7,0,3
1628381,2017-18,-2,8,0,2
1628381,2017-18,-2,9,0,1
1628381,2017-18,-2,10,2,3
1628381,2017-18,-2,11,0,1
1628381,2017-18,-2,15,1,1
1628381,2017-18,-2,17,0,1
1628381,2017-18,-2,23,0,1
1628381,2017-18,-1,5,7,9
1628381,2017-18,-1,6,7,14
1628381,2017-18,-1,7,3,6
1628381,2017-18,-1,8,0,3
1628381,2017-18,-1,11,1,1
1628381,2017-18,-1,12,0,1
1628381,2017-18,-1,13,1,1
1628381,2017-18,-1,14,0,1
1628381,2017-18,0,4,1,1
1628381,2017-18,0,5,109,127
1628381,2017-18,0,6,62,83
1628381,2017-18,0,7,21,36
1628381,2017-18,0,8,5,13
1628381,2017-18,0,9,2,4
1628381,2017-18,0,10,2,3
1628381,2017-18,0,11,1,3
1628381,2017-18,0,12,2,2
1628381,2017-18,0,15,1,1
1628381,2017-18,0,16,3,3
1628381,2017-18,0,17,1,1
1628381,2017-18,0,19,1,2
1628381,2017-18,0,20,1,1
1628381,2017-18,0,22,0,2
1628381,2017-18,0,29,0,1
1628381,2017-18,0,31,1,1
1628381,2017-18,0,34,0,1
1628381,2017-18,0,46,0,1
1628381,2017-18,1,5,8,12
1628381,2017-18,1,6,13,21
1628381,2017-18,1,7,3,5
1628381,2017-18,1,8,1,4
1628381,2017-18,1,9,1,1
1628381,2017-18,1,10,0,1
1628381,2017-18,1,17,1,1
1628381,2017-18,1,18,0,1
1628381,2017-18,1,20,1,1
1628381,2017-18,1,23,1,3
1628381,2017-18,1,24,0,1
1628381,2017-18,1,30,1,1
1628381,2017-18,1,31,0,1
1628381,2017-18,2,5,2,5
1628381,2017-18,2,6,0,4
1628381,2017-18,2,7,3,3
1628381,2017-18,2,8,2,4
1628381,2017-18,2,10,1,3
1628381,2017-18,2,13,0,1
1628381,2017-18,2,14,0,1
1628381,2017-18,2,15,0,1
1628381,2017-18,2,17,0,1
1628381,2017-18,2,20,1,1
1628381,2017-18,3,5,1,1
1628381,2017-18,3,6,0,3
1628381,2017-18,3,7,0,3
1628381,2017-18,3,9,0,1
1628381,2017-18,3,10,1,1
1628381,2017-18,3,12,0,1
1628381,2017-18,4,8,0,1
1628381,2017-18,4,10,0,1
