PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
203897,2014-15,-23,4,0,1
203897,2014-15,-23,5,1,2
203897,2014-15,-22,5,1,3
203897,2014-15,-22,6,1,3
203897,2014-15,-22,7,0,1
203897,2014-15,-22,8,1,3
203897,2014-15,-22,9,1,1
203897,2014-15,-22,10,0,1
203897,2014-15,-22,15,1,1
203897,2014-15,-21,8,1,1
203897,2014-15,-21,17,2,2
203897,2014-15,-21,20,0,2
203897,2014-15,-21,23,0,2
203897,2014-15,-20,6,0,1
203897,2014-15,-20,11,1,1
203897,2014-15,-20,18,1,2
203897,2014-15,-20,19,0,1
203897,2014-15,-20,25,1,1
203897,2014-15,-19,5,1,1
203897,2014-15,-19,19,0,1
203897,2014-15,-19,20,0,1
203897,2014-15,-19,21,0,4
203897,2014-15,-19,27,0,1
203897,2014-15,-18,5,0,1
203897,2014-15,-18,6,1,1
203897,2014-15,-18,7,0,2
203897,2014-15,-18,10,2,3
203897,2014-15,-18,11,0,1
203897,2014-15,-18,13,0,1
203897,2014-15,-18,15,0,1
203897,2014-15,-18,21,0,2
203897,2014-15,-18,22,1,1
203897,2014-15,-17,15,0,1
203897,2014-15,-17,21,0,1
203897,2014-15,-17,22,0,1
203897,2014-15,-17,25,1,1
203897,2014-15,-17,27,1,2
203897,2014-15,-16,7,1,1
203897,2014-15,-16,8,0,1
203897,2014-15,-16,10,1,1
203897,2014-15,-16,12,0,2
203897,2014-15,-16,14,0,1
203897,2014-15,-16,15,0,1
203897,2014-15,-16,16,1,1
203897,2014-15,-16,19,1,1
203897,2014-15,-16,24,0,1
203897,2014-15,-16,25,0,1
203897,2014-15,-16,26,1,1
203897,2014-15,-15,6,1,2
203897,2014-15,-15,7,0,1
203897,2014-15,-15,8,2,3
203897,2014-15,-15,9,0,1
203897,2014-15,-15,11,1,1
203897,2014-15,-15,13,0,1
203897,2014-15,-15,16,0,1
203897,2014-15,-15,19,1,1
203897,2014-15,-15,20,1,1
203897,2014-15,-15,24,1,2
203897,2014-15,-15,25,0,2
203897,2014-15,-15,27,0,2
203897,2014-15,-14,7,1,1
203897,2014-15,-14,8,1,1
203897,2014-15,-14,10,0,1
203897,2014-15,-14,20,1,1
203897,2014-15,-14,21,0,1
203897,2014-15,-14,24,0,1
203897,2014-15,-14,25,0,1
203897,2014-15,-14,26,1,3
203897,2014-15,-14,29,0,1
203897,2014-15,-13,9,1,1
203897,2014-15,-13,14,1,1
203897,2014-15,-13,17,0,1
203897,2014-15,-13,20,1,1
203897,2014-15,-13,21,1,1
203897,2014-15,-13,25,2,4
203897,2014-15,-13,28,0,1
203897,2014-15,-12,17,0,1
203897,2014-15,-12,19,1,3
203897,2014-15,-12,20,0,4
203897,2014-15,-12,22,0,1
203897,2014-15,-12,26,0,3
203897,2014-15,-12,27,1,1
203897,2014-15,-12,28,0,1
203897,2014-15,-11,3,0,1
203897,2014-15,-11,5,0,1
203897,2014-15,-11,9,0,2
203897,2014-15,-11,19,1,2
203897,2014-15,-11,20,0,1
203897,2014-15,-11,21,0,2
203897,2014-15,-11,22,1,1
203897,2014-15,-11,25,0,1
203897,2014-15,-11,26,0,1
203897,2014-15,-11,29,1,1
203897,2014-15,-10,11,0,1
203897,2014-15,-10,15,1,1
203897,2014-15,-10,19,0,4
203897,2014-15,-10,22,1,2
203897,2014-15,-10,23,1,2
203897,2014-15,-10,24,0,2
203897,2014-15,-10,27,1,3
203897,2014-15,-10,28,3,3
203897,2014-15,-9,5,1,2
203897,2014-15,-9,7,0,1
203897,2014-15,-9,8,1,1
203897,2014-15,-9,9,0,1
203897,2014-15,-9,19,1,1
203897,2014-15,-9,21,0,1
203897,2014-15,-9,22,0,1
203897,2014-15,-8,7,0,1
203897,2014-15,-8,11,0,1
203897,2014-15,-8,18,0,1
203897,2014-15,-8,19,0,1
203897,2014-15,-8,21,0,1
203897,2014-15,-8,22,1,1
203897,2014-15,-8,27,0,1
203897,2014-15,-8,28,0,1
203897,2014-15,-8,29,1,2
203897,2014-15,-7,5,2,2
203897,2014-15,-7,7,0,1
203897,2014-15,-7,12,0,1
203897,2014-15,-7,13,0,1
203897,2014-15,-7,16,0,1
203897,2014-15,-7,19,1,1
203897,2014-15,-7,23,2,2
203897,2014-15,-7,24,0,1
203897,2014-15,-7,28,0,2
203897,2014-15,-7,29,1,2
203897,2014-15,-7,30,1,1
203897,2014-15,-6,5,0,1
203897,2014-15,-6,6,2,2
203897,2014-15,-6,15,0,1
203897,2014-15,-6,21,1,1
203897,2014-15,-6,23,0,1
203897,2014-15,-6,24,0,3
203897,2014-15,-6,28,1,1
203897,2014-15,-6,30,1,1
203897,2014-15,-5,6,1,2
203897,2014-15,-5,8,0,1
203897,2014-15,-5,23,2,2
203897,2014-15,-5,24,0,1
203897,2014-15,-5,25,1,1
203897,2014-15,-5,26,0,1
203897,2014-15,-5,27,0,1
203897,2014-15,-5,30,1,1
203897,2014-15,-4,5,0,1
203897,2014-15,-4,6,0,2
203897,2014-15,-4,7,1,2
203897,2014-15,-4,8,2,2
203897,2014-15,-4,11,0,2
203897,2014-15,-4,23,1,1
203897,2014-15,-4,25,0,1
203897,2014-15,-4,26,1,1
203897,2014-15,-4,29,2,2
203897,2014-15,-3,5,1,1
203897,2014-15,-3,6,0,1
203897,2014-15,-3,7,1,1
203897,2014-15,-3,9,0,1
203897,2014-15,-3,11,0,1
203897,2014-15,-3,23,0,1
203897,2014-15,-3,25,1,1
203897,2014-15,-3,26,0,2
203897,2014-15,-3,28,0,1
203897,2014-15,-2,4,1,1
203897,2014-15,-2,5,2,5
203897,2014-15,-2,6,1,4
203897,2014-15,-2,7,0,1
203897,2014-15,-2,8,0,2
203897,2014-15,-2,19,0,1
203897,2014-15,-2,24,1,1
203897,2014-15,-2,26,0,1
203897,2014-15,-2,27,1,2
203897,2014-15,-2,29,0,1
203897,2014-15,-1,4,0,1
203897,2014-15,-1,5,8,15
203897,2014-15,-1,6,4,7
203897,2014-15,-1,7,0,2
203897,2014-15,-1,10,1,2
203897,2014-15,-1,11,1,1
203897,2014-15,-1,22,1,2
203897,2014-15,-1,24,1,1
203897,2014-15,-1,28,1,1
203897,2014-15,-1,41,0,1
203897,2014-15,0,3,0,1
203897,2014-15,0,4,0,1
203897,2014-15,0,5,68,84
203897,2014-15,0,6,4,12
203897,2014-15,0,7,3,6
203897,2014-15,0,8,2,2
203897,2014-15,0,10,0,1
203897,2014-15,0,11,1,1
203897,2014-15,0,13,1,3
203897,2014-15,0,18,0,1
203897,2014-15,0,24,1,2
203897,2014-15,0,25,0,1
203897,2014-15,0,26,0,1
203897,2014-15,0,27,1,3
203897,2014-15,0,29,0,3
203897,2014-15,0,30,1,1
203897,2014-15,1,4,3,3
203897,2014-15,1,5,9,20
203897,2014-15,1,6,2,6
203897,2014-15,1,7,0,1
203897,2014-15,1,9,1,1
203897,2014-15,1,24,0,1
203897,2014-15,1,29,3,3
203897,2014-15,1,30,0,1
203897,2014-15,1,31,1,1
203897,2014-15,2,5,9,15
203897,2014-15,2,6,6,7
203897,2014-15,2,7,1,2
203897,2014-15,2,9,0,1
203897,2014-15,2,10,1,1
203897,2014-15,2,26,0,1
203897,2014-15,2,29,0,1
203897,2014-15,2,30,0,1
203897,2014-15,2,31,0,1
203897,2014-15,3,5,0,3
203897,2014-15,3,6,0,1
203897,2014-15,3,7,1,1
203897,2014-15,3,8,0,1
203897,2014-15,3,9,0,1
203897,2014-15,3,19,0,1
203897,2014-15,3,24,1,1
203897,2014-15,4,5,0,1
203897,2014-15,4,7,1,2
203897,2014-15,4,8,0,1
203897,2014-15,4,14,1,1
203897,2014-15,4,15,0,1
203897,2014-15,4,21,1,1
203897,2014-15,4,24,0,1
203897,2014-15,4,26,0,1
203897,2014-15,5,5,0,2
203897,2014-15,5,6,1,3
203897,2014-15,5,7,1,3
203897,2014-15,5,8,0,1
203897,2014-15,5,9,0,1
203897,2014-15,5,16,0,1
203897,2014-15,5,17,0,1
203897,2014-15,5,20,0,1
203897,2014-15,5,23,1,1
203897,2014-15,5,24,0,2
203897,2014-15,5,26,0,1
203897,2014-15,5,29,0,2
203897,2014-15,6,5,0,1
203897,2014-15,6,7,0,2
203897,2014-15,6,8,0,2
203897,2014-15,6,23,1,1
203897,2014-15,6,24,1,1
203897,2014-15,6,25,1,1
203897,2014-15,6,26,0,1
203897,2014-15,6,28,1,1
203897,2014-15,7,6,0,1
203897,2014-15,7,17,1,1
203897,2014-15,7,20,1,2
203897,2014-15,7,21,1,1
203897,2014-15,7,22,0,1
203897,2014-15,7,24,0,1
203897,2014-15,7,25,0,2
203897,2014-15,7,28,0,1
203897,2014-15,7,29,0,1
203897,2014-15,8,6,0,1
203897,2014-15,8,7,0,2
203897,2014-15,8,17,0,1
203897,2014-15,8,19,0,1
203897,2014-15,8,22,1,2
203897,2014-15,8,25,0,1
203897,2014-15,8,31,1,1
203897,2014-15,9,8,0,1
203897,2014-15,9,9,0,1
203897,2014-15,9,11,1,1
203897,2014-15,9,17,1,2
203897,2014-15,9,20,0,2
203897,2014-15,9,21,0,1
203897,2014-15,9,23,0,2
203897,2014-15,9,25,1,1
203897,2014-15,9,27,0,2
203897,2014-15,9,28,0,2
203897,2014-15,10,9,0,1
203897,2014-15,10,18,0,1
203897,2014-15,10,21,1,1
203897,2014-15,10,22,0,1
203897,2014-15,10,23,0,1
203897,2014-15,10,25,0,1
203897,2014-15,10,27,2,2
203897,2014-15,10,28,0,1
203897,2014-15,11,10,0,1
203897,2014-15,11,14,0,1
203897,2014-15,11,20,1,1
203897,2014-15,11,21,0,2
203897,2014-15,11,22,0,3
203897,2014-15,11,23,0,2
203897,2014-15,11,24,1,1
203897,2014-15,11,27,0,2
203897,2014-15,11,28,0,1
203897,2014-15,12,7,0,1
203897,2014-15,12,19,0,3
203897,2014-15,12,20,2,2
203897,2014-15,12,22,0,2
203897,2014-15,12,23,0,1
203897,2014-15,12,26,0,1
