PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
203994,2014-15,-22,6,0,1
203994,2014-15,-16,6,0,1
203994,2014-15,-16,7,0,1
203994,2014-15,-16,11,1,1
203994,2014-15,-16,13,1,1
203994,2014-15,-15,5,0,1
203994,2014-15,-13,11,1,1
203994,2014-15,-12,18,0,1
203994,2014-15,-12,19,1,1
203994,2014-15,-11,6,1,1
203994,2014-15,-10,20,0,1
203994,2014-15,-9,19,1,1
203994,2014-15,-9,20,0,2
203994,2014-15,-7,11,0,1
203994,2014-15,-6,5,0,1
203994,2014-15,-6,7,0,2
203994,2014-15,-6,8,0,1
203994,2014-15,-6,9,1,1
203994,2014-15,-6,22,1,1
203994,2014-15,-5,5,2,2
203994,2014-15,-5,6,0,3
203994,2014-15,-5,7,1,1
203994,2014-15,-5,8,0,1
203994,2014-15,-5,9,0,1
203994,2014-15,-5,30,0,1
203994,2014-15,-4,5,0,3
203994,2014-15,-4,6,0,1
203994,2014-15,-4,7,0,1
203994,2014-15,-4,9,0,1
203994,2014-15,-3,5,0,1
203994,2014-15,-3,6,1,3
203994,2014-15,-3,7,0,2
203994,2014-15,-3,8,1,2
203994,2014-15,-3,9,1,3
203994,2014-15,-2,5,5,10
203994,2014-15,-2,6,2,8
203994,2014-15,-2,7,0,2
203994,2014-15,-2,8,0,1
203994,2014-15,-2,9,1,2
203994,2014-15,-2,10,0,2
203994,2014-15,-2,11,1,1
203994,2014-15,-2,13,0,1
203994,2014-15,-2,23,0,1
203994,2014-15,-1,5,12,19
203994,2014-15,-1,6,3,7
203994,2014-15,-1,7,4,5
203994,2014-15,-1,8,1,4
203994,2014-15,-1,9,0,1
203994,2014-15,-1,10,0,3
203994,2014-15,-1,23,1,1
203994,2014-15,0,4,0,1
203994,2014-15,0,5,38,56
203994,2014-15,0,6,10,20
203994,2014-15,0,7,9,13
203994,2014-15,0,8,5,14
203994,2014-15,0,9,2,5
203994,2014-15,0,10,6,7
203994,2014-15,0,11,2,4
203994,2014-15,0,12,0,1
203994,2014-15,0,14,1,1
203994,2014-15,0,17,1,1
203994,2014-15,0,21,0,1
203994,2014-15,0,23,0,1
203994,2014-15,0,25,0,1
203994,2014-15,0,26,0,2
203994,2014-15,1,5,13,21
203994,2014-15,1,6,1,5
203994,2014-15,1,7,0,1
203994,2014-15,1,9,0,2
203994,2014-15,1,10,1,2
203994,2014-15,1,11,0,1
203994,2014-15,2,5,9,17
203994,2014-15,2,6,4,9
203994,2014-15,2,7,1,1
203994,2014-15,2,8,2,7
203994,2014-15,2,11,0,1
203994,2014-15,2,12,0,1
203994,2014-15,2,14,1,1
203994,2014-15,2,17,0,1
203994,2014-15,3,4,0,1
203994,2014-15,3,5,0,2
203994,2014-15,3,6,0,2
203994,2014-15,3,7,0,5
