PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
1629626,2019-20,-21,6,0,1
1629626,2019-20,-18,26,1,1
1629626,2019-20,-17,23,0,1
1629626,2019-20,-16,23,1,1
1629626,2019-20,-15,6,0,1
1629626,2019-20,-14,5,0,1
1629626,2019-20,-10,12,0,1
1629626,2019-20,-5,5,0,1
1629626,2019-20,-3,6,1,1
1629626,2019-20,0,5,6,8
1629626,2019-20,0,6,1,1
1629626,2019-20,0,13,1,2
1629626,2019-20,0,30,1,1
1629626,2019-20,0,31,1,1
1629626,2019-20,6,16,1,1
1629626,2019-20,9,7,0,1
1629626,2019-20,15,16,0,1
1629626,2019-20,19,19,0,1
1629626,2019-20,22,5,0,1
1629626,2019-20,22,8,0,1
1629626,2020-21,-23,7,1,1
1629626,2020-21,-19,15,0,1
1629626,2020-21,-19,21,0,1
1629626,2020-21,-17,17,1,1
1629626,2020-21,-16,4,1,1
1629626,2020-21,-15,26,1,1
1629626,2020-21,-13,26,1,2
1629626,2020-21,-12,8,0,1
1629626,2020-21,-12,26,1,1
1629626,2020-21,-11,6,0,1
1629626,2020-21,-11,27,0,1
1629626,2020-21,-11,30,0,1
1629626,2020-21,-9,7,0,1
1629626,2020-21,-8,15,0,1
1629626,2020-21,-8,31,0,1
1629626,2020-21,-7,6,0,1
1629626,2020-21,-5,6,0,1
1629626,2020-21,-5,7,0,1
1629626,2020-21,-4,7,1,1
1629626,2020-21,-4,12,1,1
1629626,2020-21,-3,10,0,1
1629626,2020-21,-2,5,1,1
1629626,2020-21,-2,6,0,1
1629626,2020-21,-2,7,1,2
1629626,2020-21,-2,26,0,1
1629626,2020-21,-1,5,1,1
1629626,2020-21,-1,29,1,1
1629626,2020-21,0,5,1,1
1629626,2020-21,0,6,3,3
1629626,2020-21,0,7,2,2
1629626,2020-21,0,30,0,2
1629626,2020-21,2,5,1,1
1629626,2020-21,2,17,0,1
1629626,2020-21,2,19,0,1
1629626,2020-21,4,11,0,1
1629626,2020-21,4,26,0,1
1629626,2020-21,4,31,1,1
1629626,2020-21,5,29,1,1
1629626,2020-21,9,12,1,1
1629626,2020-21,10,29,0,1
1629626,2020-21,11,11,1,1
1629626,2020-21,12,20,0,1
1629626,2020-21,14,25,0,1
1629626,2020-21,14,27,0,1
1629626,2020-21,14,30,1,1
1629626,2020-21,15,12,0,1
1629626,2020-21,16,24,1,1
1629626,2020-21,16,25,0,1
1629626,2020-21,16,26,0,1
1629626,2020-21,22,16,0,1
1629626,2020-21,23,8,0,1
1629626,2020-21,23,9,0,1
1629626,2021-22,-23,5,0,1
1629626,2021-22,-21,17,0,1
1629626,2021-22,-17,23,1,1
1629626,2021-22,-11,19,0,1
1629626,2021-22,-10,6,1,1
1629626,2021-22,-9,28,0,1
1629626,2021-22,-4,7,1,1
1629626,2021-22,-3,17,0,1
1629626,2021-22,-2,14,1,1
1629626,2021-22,-1,5,1,2
1629626,2021-22,-1,6,1,1
1629626,2021-22,-1,18,1,1
1629626,2021-22,0,5,2,2
1629626,2021-22,0,6,1,1
1629626,2021-22,0,7,1,1
1629626,2021-22,0,14,1,1
1629626,2021-22,1,9,1,1
1629626,2021-22,2,6,1,1
1629626,2021-22,2,13,0,1
1629626,2021-22,6,18,0,1
1629626,2021-22,7,13,0,1
1629626,2021-22,9,6,1,1
1629626,2021-22,9,9,0,1
1629626,2021-22,9,15,0,1
1629626,2021-22,16,7,0,1
1629626,2022-23,-23,3,0,1
1629626,2022-23,-23,6,0,1
1629626,2022-23,-23,7,1,1
1629626,2022-23,-22,5,0,1
1629626,2022-23,-22,6,0,2
1629626,2022-23,-22,8,1,1
1629626,2022-23,-22,15,1,1
1629626,2022-23,-17,23,1,1
1629626,2022-23,-16,14,2,2
1629626,2022-23,-15,5,0,1
1629626,2022-23,-14,12,0,1
1629626,2022-23,-14,15,1,1
1629626,2022-23,-14,21,0,1
1629626,2022-23,-14,25,0,1
1629626,2022-23,-14,30,0,1
1629626,2022-23,-13,6,0,1
1629626,2022-23,-13,20,0,1
1629626,2022-23,-13,26,0,1
1629626,2022-23,-12,30,0,1
1629626,2022-23,-11,3,1,1
1629626,2022-23,-10,5,0,1
1629626,2022-23,-10,12,1,1
1629626,2022-23,-10,29,0,1
1629626,2022-23,-9,5,0,1
1629626,2022-23,-8,5,1,2
1629626,2022-23,-8,6,0,1
1629626,2022-23,-8,23,0,1
1629626,2022-23,-8,28,0,1
1629626,2022-23,-8,29,0,1
1629626,2022-23,-7,5,1,1
1629626,2022-23,-7,6,1,1
1629626,2022-23,-7,13,1,1
1629626,2022-23,-7,18,1,1
1629626,2022-23,-6,7,1,1
1629626,2022-23,-6,10,0,1
1629626,2022-23,-5,11,0,1
1629626,2022-23,-4,5,1,2
1629626,2022-23,-4,6,1,1
1629626,2022-23,-4,7,1,1
1629626,2022-23,-4,8,0,1
1629626,2022-23,-4,9,1,1
1629626,2022-23,-4,10,1,1
1629626,2022-23,-4,29,1,1
1629626,2022-23,-4,30,1,1
1629626,2022-23,-3,5,1,2
1629626,2022-23,-3,8,1,1
1629626,2022-23,-3,15,0,1
1629626,2022-23,-3,30,1,1
1629626,2022-23,-3,33,1,1
1629626,2022-23,-2,5,1,1
1629626,2022-23,-2,7,1,1
1629626,2022-23,-2,8,0,1
1629626,2022-23,-2,9,0,1
1629626,2022-23,-2,11,1,1
1629626,2022-23,-2,14,1,1
1629626,2022-23,-2,30,2,2
1629626,2022-23,-2,31,0,2
1629626,2022-23,-1,5,6,7
1629626,2022-23,-1,6,2,3
1629626,2022-23,-1,8,1,2
1629626,2022-23,-1,9,1,1
1629626,2022-23,-1,12,1,1
1629626,2022-23,-1,13,0,1
1629626,2022-23,-1,15,0,1
1629626,2022-23,-1,16,1,1
1629626,2022-23,-1,18,2,2
1629626,2022-23,-1,31,1,1
1629626,2022-23,0,5,42,45
1629626,2022-23,0,6,4,4
1629626,2022-23,0,7,10,12
1629626,2022-23,0,8,3,5
1629626,2022-23,0,9,1,1
1629626,2022-23,0,12,2,3
1629626,2022-23,0,13,1,2
1629626,2022-23,0,14,1,1
1629626,2022-23,0,16,0,1
1629626,2022-23,0,19,1,1
1629626,2022-23,0,20,1,1
1629626,2022-23,0,21,0,1
1629626,2022-23,0,29,1,1
1629626,2022-23,0,30,1,2
1629626,2022-23,0,31,1,1
1629626,2022-23,1,5,6,7
1629626,2022-23,1,6,3,4
1629626,2022-23,1,7,1,1
1629626,2022-23,1,9,0,1
1629626,2022-23,1,10,0,1
1629626,2022-23,1,11,1,2
1629626,2022-23,1,12,1,1
1629626,2022-23,1,31,1,1
1629626,2022-23,2,5,0,2
1629626,2022-23,2,6,1,1
1629626,2022-23,2,8,2,3
1629626,2022-23,2,9,1,2
1629626,2022-23,2,22,0,1
1629626,2022-23,2,33,0,1
1629626,2022-23,3,5,0,1
1629626,2022-23,3,7,1,1
1629626,2022-23,3,11,0,1
1629626,2022-23,3,14,0,1
1629626,2022-23,3,30,0,1
1629626,2022-23,4,7,1,1
1629626,2022-23,4,10,0,1
1629626,2022-23,4,11,0,1
1629626,2022-23,4,16,1,2
1629626,2022-23,5,5,0,1
1629626,2022-23,5,8,0,1
1629626,2022-23,5,11,0,1
1629626,2022-23,5,15,0,1
1629626,2022-23,6,6,1,1
1629626,2022-23,6,7,0,1
1629626,2022-23,6,19,0,1
1629626,2022-23,7,12,0,1
1629626,2022-23,7,24,1,1
1629626,2022-23,7,29,0,1
1629626,2022-23,8,11,0,1
1629626,2022-23,9,7,0,1
1629626,2022-23,10,5,1,1
1629626,2022-23,10,7,1,1
1629626,2022-23,10,8,1,1
1629626,2022-23,11,6,0,1
1629626,2022-23,11,21,0,1
1629626,2022-23,11,22,0,1
1629626,2022-23,11,27,0,1
1629626,2022-23,11,29,1,1
1629626,2022-23,12,4,1,1
1629626,2022-23,12,21,0,1
1629626,2022-23,13,5,1,1
1629626,2022-23,13,17,0,1
1629626,2022-23,13,23,0,1
1629626,2022-23,13,27,1,1
1629626,2022-23,13,28,1,1
1629626,2022-23,14,3,0,1
1629626,2022-23,14,28,0,2
1629626,2022-23,15,4,0,1
1629626,2022-23,15,28,0,1
1629626,2022-23,16,26,1,1
1629626,2022-23,16,27,0,1
1629626,2022-23,17,23,1,2
1629626,2022-23,17,25,1,1
1629626,2022-23,18,15,0,1
1629626,2022-23,18,22,0,1
1629626,2022-23,19,19,0,1
1629626,2022-23,20,21,1,1
1629626,2022-23,22,5,0,2
1629626,2022-23,22,14,0,1
1629626,2022-23,22,16,0,1
1629626,2022-23,23,7,1,1
1629626,2022-23,23,16,0,1
