PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
203944,2014-15,2,5,0,1
203944,2014-15,6,20,0,1
203944,2014-15,9,7,1,1
203944,2015-16,-24,5,0,1
203944,2015-16,-23,5,0,1
203944,2015-16,-22,16,0,1
203944,2015-16,-20,4,1,1
203944,2015-16,-20,19,1,1
203944,2015-16,-19,3,0,1
203944,2015-16,-19,4,0,2
203944,2015-16,-19,21,0,1
203944,2015-16,-18,6,0,1
203944,2015-16,-18,14,1,1
203944,2015-16,-18,21,0,1
203944,2015-16,-17,12,0,1
203944,2015-16,-17,16,1,1
203944,2015-16,-16,27,1,1
203944,2015-16,-15,4,0,1
203944,2015-16,-15,8,0,1
203944,2015-16,-15,15,0,1
203944,2015-16,-15,20,0,1
203944,2015-16,-15,23,0,1
203944,2015-16,-14,9,0,1
203944,2015-16,-14,19,0,1
203944,2015-16,-14,20,0,1
203944,2015-16,-14,24,1,1
203944,2015-16,-14,26,0,1
203944,2015-16,-13,4,0,1
203944,2015-16,-13,9,0,1
203944,2015-16,-13,15,0,1
203944,2015-16,-13,16,0,1
203944,2015-16,-13,17,0,2
203944,2015-16,-13,18,0,1
203944,2015-16,-13,21,0,1
203944,2015-16,-13,22,0,1
203944,2015-16,-13,26,1,2
203944,2015-16,-12,19,1,1
203944,2015-16,-12,21,0,1
203944,2015-16,-11,5,1,1
203944,2015-16,-11,8,0,1
203944,2015-16,-11,14,0,1
203944,2015-16,-11,15,0,1
203944,2015-16,-11,16,0,1
203944,2015-16,-11,18,1,2
203944,2015-16,-11,20,0,1
203944,2015-16,-11,22,0,1
203944,2015-16,-10,6,0,1
203944,2015-16,-10,8,1,1
203944,2015-16,-10,11,0,1
203944,2015-16,-10,22,0,1
203944,2015-16,-9,8,0,1
203944,2015-16,-9,19,1,1
203944,2015-16,-9,20,0,1
203944,2015-16,-9,22,1,1
203944,2015-16,-9,23,1,1
203944,2015-16,-9,30,0,1
203944,2015-16,-8,7,0,2
203944,2015-16,-8,16,0,1
203944,2015-16,-8,18,0,1
203944,2015-16,-8,20,0,1
203944,2015-16,-8,21,0,1
203944,2015-16,-8,22,0,1
203944,2015-16,-8,28,1,1
203944,2015-16,-7,5,1,1
203944,2015-16,-7,6,1,4
203944,2015-16,-7,7,0,1
203944,2015-16,-7,8,2,2
203944,2015-16,-7,9,0,1
203944,2015-16,-7,13,1,2
203944,2015-16,-7,17,0,1
203944,2015-16,-7,19,1,1
203944,2015-16,-7,21,1,3
203944,2015-16,-7,22,0,1
203944,2015-16,-7,25,0,1
203944,2015-16,-6,5,0,1
203944,2015-16,-6,6,1,1
203944,2015-16,-6,8,0,1
203944,2015-16,-6,9,0,1
203944,2015-16,-6,10,1,3
203944,2015-16,-6,11,1,1
203944,2015-16,-6,13,0,1
203944,2015-16,-6,14,1,1
203944,2015-16,-6,18,0,1
203944,2015-16,-6,19,0,1
203944,2015-16,-6,20,0,1
203944,2015-16,-6,23,0,1
203944,2015-16,-6,26,1,1
203944,2015-16,-5,5,0,1
203944,2015-16,-5,6,2,3
203944,2015-16,-5,7,0,1
203944,2015-16,-5,10,0,3
203944,2015-16,-5,11,0,1
203944,2015-16,-5,22,0,1
203944,2015-16,-5,24,1,3
203944,2015-16,-4,5,1,2
203944,2015-16,-4,6,0,2
203944,2015-16,-4,7,1,3
203944,2015-16,-4,8,0,2
203944,2015-16,-4,9,2,3
203944,2015-16,-4,10,0,2
203944,2015-16,-4,11,1,4
203944,2015-16,-4,12,1,1
203944,2015-16,-4,14,1,2
203944,2015-16,-4,18,0,1
203944,2015-16,-4,21,0,1
203944,2015-16,-4,23,0,1
203944,2015-16,-4,24,0,2
203944,2015-16,-4,25,0,1
203944,2015-16,-4,29,1,1
203944,2015-16,-4,30,0,1
203944,2015-16,-3,5,1,4
203944,2015-16,-3,6,1,3
203944,2015-16,-3,7,1,3
203944,2015-16,-3,8,2,2
203944,2015-16,-3,9,0,1
203944,2015-16,-3,11,0,2
203944,2015-16,-3,14,1,1
