PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
203486,2013-14,-22,14,0,1
203486,2013-14,-18,6,0,1
203486,2013-14,-13,4,0,1
203486,2013-14,-13,9,0,1
203486,2013-14,-6,5,0,1
203486,2013-14,-6,6,0,1
203486,2013-14,-4,8,0,1
203486,2013-14,-3,5,1,2
203486,2013-14,-3,7,0,1
203486,2013-14,-3,8,0,1
203486,2013-14,-2,5,9,12
203486,2013-14,-2,6,2,2
203486,2013-14,-2,7,2,3
203486,2013-14,-2,8,0,1
203486,2013-14,-1,4,2,2
203486,2013-14,-1,5,27,37
203486,2013-14,-1,6,9,15
203486,2013-14,-1,7,2,3
203486,2013-14,-1,11,1,2
203486,2013-14,0,5,59,64
203486,2013-14,0,6,21,30
203486,2013-14,0,7,3,6
203486,2013-14,0,8,1,6
203486,2013-14,0,9,1,2
203486,2013-14,0,10,1,2
203486,2013-14,0,11,1,2
203486,2013-14,0,12,1,1
203486,2013-14,0,13,0,1
203486,2013-14,1,4,1,1
203486,2013-14,1,5,24,27
203486,2013-14,1,6,6,12
203486,2013-14,1,7,0,1
203486,2013-14,1,8,0,1
203486,2013-14,1,9,0,1
203486,2013-14,1,12,0,1
203486,2013-14,2,5,11,20
203486,2013-14,2,6,7,9
203486,2013-14,2,7,0,1
203486,2013-14,2,9,0,1
203486,2013-14,2,12,1,1
203486,2013-14,3,5,1,1
203486,2013-14,3,6,1,3
203486,2013-14,3,7,0,2
203486,2013-14,4,6,0,1
203486,2013-14,4,7,1,2
203486,2013-14,4,11,0,1
203486,2013-14,5,5,1,1
203486,2013-14,5,8,1,2
203486,2013-14,6,5,0,1
203486,2013-14,6,6,0,2
203486,2013-14,6,8,0,1
203486,2013-14,7,6,1,1
203486,2013-14,8,5,0,1
203486,2013-14,9,6,0,1
203486,2013-14,10,6,0,1
203486,2013-14,11,11,0,1
203486,2014-15,-14,13,1,1
203486,2014-15,-10,8,1,1
203486,2014-15,-7,5,1,3
203486,2014-15,-6,5,2,2
203486,2014-15,-6,7,0,1
203486,2014-15,-6,14,0,1
203486,2014-15,-5,5,1,2
203486,2014-15,-5,6,1,2
203486,2014-15,-5,7,0,2
203486,2014-15,-4,5,0,3
203486,2014-15,-4,6,0,1
203486,2014-15,-4,7,1,1
203486,2014-15,-4,10,0,1
203486,2014-15,-4,13,1,1
203486,2014-15,-3,5,1,4
203486,2014-15,-3,6,0,1
203486,2014-15,-3,8,1,1
203486,2014-15,-3,14,0,1
203486,2014-15,-2,5,6,23
203486,2014-15,-2,6,1,4
203486,2014-15,-2,7,1,2
203486,2014-15,-2,8,1,3
203486,2014-15,-2,21,0,1
203486,2014-15,-1,4,1,2
203486,2014-15,-1,5,13,28
