PLAYER_ID,SEASON_ID,LOC_X,LOC_Y,SHOT_MADE,SHOT_ATTEMPT
1628404,2017-18,-24,6,0,1
1628404,2017-18,-23,4,1,1
1628404,2017-18,-23,5,1,2
1628404,2017-18,-23,6,3,6
1628404,2017-18,-23,7,1,2
1628404,2017-18,-23,9,1,1
1628404,2017-18,-23,11,1,1
1628404,2017-18,-23,15,0,1
1628404,2017-18,-22,4,1,1
1628404,2017-18,-22,5,1,1
1628404,2017-18,-22,6,1,2
1628404,2017-18,-22,7,1,3
1628404,2017-18,-22,9,2,2
1628404,2017-18,-22,11,0,2
1628404,2017-18,-22,15,0,1
1628404,2017-18,-21,17,0,1
1628404,2017-18,-21,19,1,2
1628404,2017-18,-20,18,0,1
1628404,2017-18,-20,19,0,2
1628404,2017-18,-20,20,0,1
1628404,2017-18,-19,19,0,2
1628404,2017-18,-19,20,1,1
1628404,2017-18,-19,21,1,2
1628404,2017-18,-19,23,0,1
1628404,2017-18,-19,24,0,1
1628404,2017-18,-18,21,0,1
1628404,2017-18,-18,23,1,1
1628404,2017-18,-18,24,0,1
1628404,2017-18,-17,22,1,1
1628404,2017-18,-17,25,0,1
1628404,2017-18,-16,22,0,1
1628404,2017-18,-16,24,1,3
1628404,2017-18,-16,25,2,2
1628404,2017-18,-16,26,1,1
1628404,2017-18,-15,9,0,1
1628404,2017-18,-15,23,1,1
1628404,2017-18,-15,24,0,1
1628404,2017-18,-15,25,0,2
1628404,2017-18,-15,26,0,2
1628404,2017-18,-14,24,1,1
1628404,2017-18,-14,26,0,2
1628404,2017-18,-14,27,0,1
1628404,2017-18,-13,12,0,1
1628404,2017-18,-13,24,0,1
1628404,2017-18,-13,26,0,2
1628404,2017-18,-13,27,1,1
1628404,2017-18,-13,29,0,1
1628404,2017-18,-12,28,0,3
1628404,2017-18,-12,29,0,1
1628404,2017-18,-11,5,0,1
1628404,2017-18,-11,27,0,1
1628404,2017-18,-10,25,0,1
1628404,2017-18,-10,27,0,1
1628404,2017-18,-10,28,0,1
1628404,2017-18,-10,40,0,1
1628404,2017-18,-9,28,1,1
1628404,2017-18,-9,29,0,1
1628404,2017-18,-8,20,0,1
1628404,2017-18,-8,29,0,1
1628404,2017-18,-7,14,0,1
1628404,2017-18,-7,20,0,1
1628404,2017-18,-7,28,1,1
1628404,2017-18,-7,29,0,1
1628404,2017-18,-7,30,0,2
1628404,2017-18,-6,15,1,1
1628404,2017-18,-6,17,0,1
1628404,2017-18,-6,21,1,1
1628404,2017-18,-6,29,0,1
1628404,2017-18,-5,18,0,1
1628404,2017-18,-5,19,0,1
1628404,2017-18,-4,18,1,1
1628404,2017-18,-4,30,0,1
1628404,2017-18,-4,31,0,1
1628404,2017-18,-3,29,1,2
1628404,2017-18,-2,6,0,1
1628404,2017-18,-2,20,0,1
1628404,2017-18,-2,23,0,1
1628404,2017-18,-2,31,1,2
1628404,2017-18,-1,5,2,2
1628404,2017-18,-1,6,4,5
1628404,2017-18,-1,7,0,2
1628404,2017-18,-1,8,0,1
1628404,2017-18,-1,30,2,3
1628404,2017-18,-1,34,1,1
1628404,2017-18,0,5,28,39
1628404,2017-18,0,6,25,32
1628404,2017-18,0,7,11,18
1628404,2017-18,0,8,0,4
1628404,2017-18,0,9,0,1
1628404,2017-18,0,10,0,1
1628404,2017-18,0,11,1,1
1628404,2017-18,0,14,0,1
1628404,2017-18,0,17,0,1
1628404,2017-18,0,23,1,1
1628404,2017-18,0,24,0,1
1628404,2017-18,0,29,0,1
1628404,2017-18,0,30,3,4
1628404,2017-18,0,31,0,1
1628404,2017-18,1,5,1,4
1628404,2017-18,1,6,6,10
1628404,2017-18,1,7,7,7
1628404,2017-18,1,8,0,1
